Foerdersumme,link_total_sum,Begünstigter,link_company,Landkreis,link_location,BundesLand,link_lander,company_url,basis_praemie
"798.483,27",,Fehrower Agrarbetrieb GmbH – 03096 Schmogrow-Fehrow/Smogorjow-Prjawoz,/karten/agrarsubventionen_2021-empfaenger2173f567fdc4ca02ecdc2cd4a4c676fc.html,"Spree-Neiße, Landkreis","/karten/spree-neiße,_landkreis-agrarsubventionen_2021-landkreis_12071.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger2173f567fdc4ca02ecdc2cd4a4c676fc.html,"273.365,74 €"
"797.034,11",,Agrargenossenschaft Naundorf-Niedergoseln eG vertreten durch den Vorstand – 04769 Naundorf,/karten/agrarsubventionen_2021-empfaenger4a6f259a5a1b669bf2fc350a075a1c25.html,"Nordsachsen, Landkreis","/karten/nordsachsen,_landkreis-agrarsubventionen_2021-landkreis_14730.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger4a6f259a5a1b669bf2fc350a075a1c25.html,"376.921,26 €"
"796.477,70",,"Versuchsgut Boernchen GmbH vertreten durch den Geschaeftsfuehrer – 01768 Glashütte, Stadt",/karten/agrarsubventionen_2021-empfaenger0a99a2e3dfbe567c037fba21f22cbb53.html,"Sächsische Schweiz-Osterzgebirge, Landkreis","/karten/sächsische_schweiz-osterzgebirge,_landkreis-agrarsubventionen_2021-landkreis_14628.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger0a99a2e3dfbe567c037fba21f22cbb53.html,"215.089,90 €"
"795.000,00",,"Stadt Grevesmühlen – 23936 Grevesmühlen, Stadt",/karten/agrarsubventionen_2021-empfaenger3a1a1d91951e1876b0606e3373346e0f.html,Landkreis Nordwestmecklenburg,/karten/landkreis_nordwestmecklenburg-agrarsubventionen_2021-landkreis_13074.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3a1a1d91951e1876b0606e3373346e0f.html,
"794.081,10",,"TG Ridderarde-Stophel – 27239 Twistringen, Stadt",/karten/agrarsubventionen_2021-empfaenger621a844ecc790db1f28bf048ab642ee8.html,"Diepholz, Landkreis","/karten/diepholz,_landkreis-agrarsubventionen_2021-landkreis_3251.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger621a844ecc790db1f28bf048ab642ee8.html,
"793.947,35",,Agrarprodukte Schwabhausen e.G. – 99869 Schwabhausen,/karten/agrarsubventionen_2021-empfaenger28da44d33efbe50be84096244fbc4f21.html,"Gotha, Kreis","/karten/gotha,_kreis-agrarsubventionen_2021-landkreis_16067.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger28da44d33efbe50be84096244fbc4f21.html,"407.474,60 €"
"793.614,76",,"Agrar GmbH Elbe-Saale & Co.KG – 39249 Barby, Stadt",/karten/agrarsubventionen_2021-empfaenger51ed3a53b8987105a1c382d01b8c677c.html,Salzlandkreis,/karten/salzlandkreis-agrarsubventionen_2021-landkreis_15089.html,Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger51ed3a53b8987105a1c382d01b8c677c.html,"511.481,44 €"
"793.183,71",,Agrargenossenschaft Schwielochsee eG – 15913 Schwielochsee/Gójacki Jazor,/karten/agrarsubventionen_2021-empfaengerf73629c3fdc18bd447728f61bfe54597.html,"Dahme-Spreewald, Landkreis","/karten/dahme-spreewald,_landkreis-agrarsubventionen_2021-landkreis_12061.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf73629c3fdc18bd447728f61bfe54597.html,"272.264,24 €"
"792.136,16",,"Agrargenossenschaft Trebbin eG – 14959 Trebbin, Stadt",/karten/agrarsubventionen_2021-empfaengeraf6f61db99acb0d59a1e9f2722ca139e.html,"Teltow-Fläming, Landkreis","/karten/teltow-fläming,_landkreis-agrarsubventionen_2021-landkreis_12072.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengeraf6f61db99acb0d59a1e9f2722ca139e.html,"478.537,93 €"
"791.557,78",,Henrich / Bettin GbR Landwirtschaftsbetrieb – 17398 Ducherow,/karten/agrarsubventionen_2021-empfaengera0d4f39282ae607f1698566c102701ba.html,Landkreis Vorpommern-Greifswald,/karten/landkreis_vorpommern-greifswald-agrarsubventionen_2021-landkreis_13075.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera0d4f39282ae607f1698566c102701ba.html,"222.493,91 €"
"790.887,33",,"Seebürger, Klaus – 19273 Amt Neuhaus",/karten/agrarsubventionen_2021-empfaenger5c1746752842cce0d1b7a5d5357bdf2a.html,"Lüneburg, Landkreis","/karten/lüneburg,_landkreis-agrarsubventionen_2021-landkreis_3355.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger5c1746752842cce0d1b7a5d5357bdf2a.html,"236.494,53 €"
"789.846,33",,"Milchgut Görlsdorf GmbH – 15926 Luckau, Stadt",/karten/agrarsubventionen_2021-empfaenger72053b933ed0ad9cffca3cb363064c3c.html,"Dahme-Spreewald, Landkreis","/karten/dahme-spreewald,_landkreis-agrarsubventionen_2021-landkreis_12061.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger72053b933ed0ad9cffca3cb363064c3c.html,"328.392,90 €"
"788.936,54",,Gemeinde Schipkau – 01998 Schipkau,/karten/agrarsubventionen_2021-empfaengere368ed701d1603974f913b7545d420b9.html,"Oberspreewald-Lausitz, Landkreis","/karten/oberspreewald-lausitz,_landkreis-agrarsubventionen_2021-landkreis_12066.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengere368ed701d1603974f913b7545d420b9.html,
"788.185,95",,"Stadt Mücheln (Geiseltal) – 06249 Mücheln (Geiseltal), Stadt",/karten/agrarsubventionen_2021-empfaengerd878d693bb9cd0065aa5ea0060ce1c44.html,Saalekreis,/karten/saalekreis-agrarsubventionen_2021-landkreis_15088.html,Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerd878d693bb9cd0065aa5ea0060ce1c44.html,
"787.860,98",,Agrar GbR Groß Kiesow – 17495 Groß Kiesow,/karten/agrarsubventionen_2021-empfaenger3248c875be1da3183b782c58393528cc.html,Landkreis Vorpommern-Greifswald,/karten/landkreis_vorpommern-greifswald-agrarsubventionen_2021-landkreis_13075.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3248c875be1da3183b782c58393528cc.html,"397.634,58 €"
"782.728,62",,"Stiftung Bethel Forstverwaltung – 33617 Bielefeld, Stadt",/karten/agrarsubventionen_2021-empfaenger2dde99aa2c7e46b98fc0ff2d3182fb6a.html,"Bielefeld, Kreisfreie Stadt","/karten/bielefeld,_kreisfreie_stadt-agrarsubventionen_2021-landkreis_5711.html",Nordrhein-Westfalen,/karten/nordrhein-westfalen-agrarsubventionen_2021-bundesland_0376b90efccf6a11e5c2ab073c62b120.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger2dde99aa2c7e46b98fc0ff2d3182fb6a.html,"234.890,70 €"
"782.010,61",,"Agrargenossenschaft Oberes Vogtland e.G. Adorf vertreten durch den Vorstand – 08626 Adorf/Vogtl., Stadt",/karten/agrarsubventionen_2021-empfaenger57db198f7659d671a29dc764135163a7.html,Vogtlandkreis,/karten/vogtlandkreis-agrarsubventionen_2021-landkreis_14523.html,Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger57db198f7659d671a29dc764135163a7.html,"186.815,92 €"
"779.354,89",,Agrar-Genossenschaft eG Zodel vertreten durch den Vorstand – 02829 Neißeaue,/karten/agrarsubventionen_2021-empfaenger42438c5e6b8f06157909de92f30e5509.html,"Görlitz, Landkreis","/karten/görlitz,_landkreis-agrarsubventionen_2021-landkreis_14626.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger42438c5e6b8f06157909de92f30e5509.html,"487.685,43 €"
"775.643,69",,"Agrargenossenschaft eG Glienick / Groß Schulzendorf – 15806 Zossen, Stadt",/karten/agrarsubventionen_2021-empfaengerd562756af5973890698729675fbc776b.html,"Teltow-Fläming, Landkreis","/karten/teltow-fläming,_landkreis-agrarsubventionen_2021-landkreis_12072.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerd562756af5973890698729675fbc776b.html,"451.626,33 €"
"773.604,18",,Lehr-u.Versuchsanstalt f.Tierz – 14550 Groß Kreutz (Havel),/karten/agrarsubventionen_2021-empfaenger4cb68440c9480fb89963dd6d64341504.html,"Potsdam-Mittelmark, Landkreis","/karten/potsdam-mittelmark,_landkreis-agrarsubventionen_2021-landkreis_12069.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger4cb68440c9480fb89963dd6d64341504.html,"156.820,33 €"
"772.068,66",,Bearbeitungsgebietsverband Oberlauf Stör – 25590 Osterstedt,/karten/agrarsubventionen_2021-empfaenger557ec5375b93504054498fc275d1050e.html,"Rendsburg-Eckernförde, Landkreis","/karten/rendsburg-eckernförde,_landkreis-agrarsubventionen_2021-landkreis_1058.html",Schleswig-Holstein,/karten/schleswig-holstein-agrarsubventionen_2021-bundesland_b20684bddefbc33f6db8d8adbf6bc4e7.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger557ec5375b93504054498fc275d1050e.html,
"769.901,88",,APV Samtens / Rügen e.G – 18573 Rambin,/karten/agrarsubventionen_2021-empfaenger7e6efc365274f43e9d105d5fdcc161f7.html,Landkreis Vorpommern-Rügen,/karten/landkreis_vorpommern-rügen-agrarsubventionen_2021-landkreis_13073.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger7e6efc365274f43e9d105d5fdcc161f7.html,"499.173,36 €"
"769.167,41",,"Märkische Erzeuger-u. Vermarktungsorganisation GmbH – 15345 Altlandsberg, Stadt",/karten/agrarsubventionen_2021-empfaengerea57fc361b265c81b365373b9ca76bc0.html,"Märkisch-Oderland, Landkreis","/karten/märkisch-oderland,_landkreis-agrarsubventionen_2021-landkreis_12064.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerea57fc361b265c81b365373b9ca76bc0.html,
"768.214,62",,"Einheitsgemeinde Stadt Bismark (Altmark) – 39629 Bismark (Altmark), Stadt",/karten/agrarsubventionen_2021-empfaenger3bfec1fe931b8777ea924dc76b736d12.html,"Stendal, Landkreis","/karten/stendal,_landkreis-agrarsubventionen_2021-landkreis_15090.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3bfec1fe931b8777ea924dc76b736d12.html,
"767.862,65",,Domgut Dehmen GmbH – 18276 Glasewitz,/karten/agrarsubventionen_2021-empfaenger07ee17e745e5c49f01f42499d9670cc6.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger07ee17e745e5c49f01f42499d9670cc6.html,"76.993,33 €"
"767.461,36",,"Fiener-Agrargen.  Ziesar eG – 14793 Ziesar, Stadt",/karten/agrarsubventionen_2021-empfaengera5c43e4d00d168d28979ab052f3f99c0.html,"Potsdam-Mittelmark, Landkreis","/karten/potsdam-mittelmark,_landkreis-agrarsubventionen_2021-landkreis_12069.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera5c43e4d00d168d28979ab052f3f99c0.html,"457.099,66 €"
"764.533,32",,"Schwarzwaldmilch GmbH Offenbur – 77652 Offenburg, Stadt",/karten/agrarsubventionen_2021-empfaenger05d7d3c439cba27b9cdf2ed456f34fd4.html,"Ortenaukreis, Landkreis","/karten/ortenaukreis,_landkreis-agrarsubventionen_2021-landkreis_8317.html",Baden-Württemberg,/karten/baden-württemberg-agrarsubventionen_2021-bundesland_3de1eff1f013e413457d6de70c7dc493.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger05d7d3c439cba27b9cdf2ed456f34fd4.html,
"763.865,71",,"Agrargenossenschaft Dankmarshausen  eG – 99837 Werra-Suhl-Tal, Stadt",/karten/agrarsubventionen_2021-empfaengerd670a0f42c6bbe63be685ae778ab6d4d.html,Wartburgkreis,/karten/wartburgkreis-agrarsubventionen_2021-landkreis_16063.html,Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerd670a0f42c6bbe63be685ae778ab6d4d.html,"374.935,69 €"
"763.821,29",,LWG Schmerz GmbH – 06774 Muldestausee,/karten/agrarsubventionen_2021-empfaenger5abaaf577d92fa233172fedc19076ed7.html,"Anhalt-Bitterfeld, Landkreis","/karten/anhalt-bitterfeld,_landkreis-agrarsubventionen_2021-landkreis_15082.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger5abaaf577d92fa233172fedc19076ed7.html,"184.092,57 €"
"763.692,65",,Gut Sternberg GmbH & Co. KG – 19406 Kobrow,/karten/agrarsubventionen_2021-empfaengera888786380be0fa71367832c286c2fa1.html,Landkreis Ludwigslust-Parchim,/karten/landkreis_ludwigslust-parchim-agrarsubventionen_2021-landkreis_13076.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera888786380be0fa71367832c286c2fa1.html,"503.560,84 €"
"761.890,12",,Rhinmilch GmbH Agrargesellsch. Fehrbellin – 16833 Fehrbellin,/karten/agrarsubventionen_2021-empfaenger892bea74bd736ea1492f404b889d4795.html,"Ostprignitz-Ruppin, Landkreis","/karten/ostprignitz-ruppin,_landkreis-agrarsubventionen_2021-landkreis_12068.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger892bea74bd736ea1492f404b889d4795.html,"352.903,29 €"
"760.418,39",,Agrargenossenschaft Voigtsdorf e.G. vertreten durch den Vorstand – 09619 Dorfchemnitz,/karten/agrarsubventionen_2021-empfaenger76855a8ceb69f5381e1fec2a9c936398.html,"Mittelsachsen, Landkreis","/karten/mittelsachsen,_landkreis-agrarsubventionen_2021-landkreis_14522.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger76855a8ceb69f5381e1fec2a9c936398.html,"284.620,03 €"
"759.957,09",,"Stehle, Daniel – 72488 Sigmaringen, Stadt",/karten/agrarsubventionen_2021-empfaenger3fb87acc84b8ab0d2a11b403bc39f4db.html,"Sigmaringen, Landkreis","/karten/sigmaringen,_landkreis-agrarsubventionen_2021-landkreis_8437.html",Baden-Württemberg,/karten/baden-württemberg-agrarsubventionen_2021-bundesland_3de1eff1f013e413457d6de70c7dc493.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3fb87acc84b8ab0d2a11b403bc39f4db.html,"44.723,63 €"
"759.688,24",,"Agrargenossenschaft Liebenau eG vertreten durch den Vorstand – 01917 Kamenz / Kamjenc, Stadt",/karten/agrarsubventionen_2021-empfaenger01270ee4c633c9545f2f165e7d8447e0.html,"Bautzen, Landkreis","/karten/bautzen,_landkreis-agrarsubventionen_2021-landkreis_14625.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger01270ee4c633c9545f2f165e7d8447e0.html,"377.528,57 €"
"759.431,87",,"Meyer Gemüsebearbeitung GmbH – 27239 Twistringen, Stadt",/karten/agrarsubventionen_2021-empfaenger15bcc910078a391e1c8b02882d3a71f0.html,"Diepholz, Landkreis","/karten/diepholz,_landkreis-agrarsubventionen_2021-landkreis_3251.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger15bcc910078a391e1c8b02882d3a71f0.html,
"759.148,76",,"AG ""Schwarzbuntzucht"" Fischbeck eG – 39524 Wust-Fischbeck",/karten/agrarsubventionen_2021-empfaenger9d094c015840befe357a353caf107ca0.html,"Stendal, Landkreis","/karten/stendal,_landkreis-agrarsubventionen_2021-landkreis_15090.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger9d094c015840befe357a353caf107ca0.html,"332.861,74 €"
"758.886,31",,Gemeinde Niedergörsdorf – 14913 Niedergörsdorf,/karten/agrarsubventionen_2021-empfaengera88005c8256efbf6ca545307da3c5b15.html,"Teltow-Fläming, Landkreis","/karten/teltow-fläming,_landkreis-agrarsubventionen_2021-landkreis_12072.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera88005c8256efbf6ca545307da3c5b15.html,
"758.626,32",,"StMELF – 80539 München, Landeshauptstadt",/karten/agrarsubventionen_2021-empfaengerd31ecb10fb63c4543c3dc60335d345d0.html,"München, Landeshauptstadt","/karten/münchen,_landeshauptstadt-agrarsubventionen_2021-landkreis_9162.html",Bayern,/karten/bayern-agrarsubventionen_2021-bundesland_51150b7b6309d23b7d292c0be9fd3f21.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerd31ecb10fb63c4543c3dc60335d345d0.html,
"758.161,11",,TG Hustedt – 27327 Martfeld,/karten/agrarsubventionen_2021-empfaengerc051a71a7e3fe94ac5cdb8ab1b4d803d.html,"Diepholz, Landkreis","/karten/diepholz,_landkreis-agrarsubventionen_2021-landkreis_3251.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerc051a71a7e3fe94ac5cdb8ab1b4d803d.html,
"758.071,95",,Landwirtschaft Golzow Betriebs-GmbH – 15328 Golzow,/karten/agrarsubventionen_2021-empfaengerb8efd12de70180081439e1e6d559b708.html,"Märkisch-Oderland, Landkreis","/karten/märkisch-oderland,_landkreis-agrarsubventionen_2021-landkreis_12064.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerb8efd12de70180081439e1e6d559b708.html,"500.210,83 €"
"757.725,63",,"LEAG Agrar-Aktiengesellschaft Leubingen – 99610 Sömmerda, Stadt",/karten/agrarsubventionen_2021-empfaengerdb0f47076a2de73851323f39697b1f2b.html,"Sömmerda, Kreis","/karten/sömmerda,_kreis-agrarsubventionen_2021-landkreis_16068.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerdb0f47076a2de73851323f39697b1f2b.html,"499.982,30 €"
"757.449,13",,"Landschaf(f)t Zukunft e. V. vertreten durch den Vorstand – 01796 Pirna, Stadt",/karten/agrarsubventionen_2021-empfaenger08f559357e404a13c6aba46b57d443ee.html,"Sächsische Schweiz-Osterzgebirge, Landkreis","/karten/sächsische_schweiz-osterzgebirge,_landkreis-agrarsubventionen_2021-landkreis_14628.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger08f559357e404a13c6aba46b57d443ee.html,
"757.038,18",,Agrargenossenschaft Niederpöllnitz e.G. – 07570 Harth-Pöllnitz,/karten/agrarsubventionen_2021-empfaengerf77c956c8f648bc37d86063221362747.html,"Greiz, Kreis","/karten/greiz,_kreis-agrarsubventionen_2021-landkreis_16076.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf77c956c8f648bc37d86063221362747.html,"358.885,83 €"
"756.852,54",,"Agrargen. Beenz eG – 17279 Lychen, Stadt",/karten/agrarsubventionen_2021-empfaenger924fe1a99b60b23878a3b1b1f6fc5bea.html,"Uckermark, Landkreis","/karten/uckermark,_landkreis-agrarsubventionen_2021-landkreis_12073.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger924fe1a99b60b23878a3b1b1f6fc5bea.html,"333.552,74 €"
"756.155,89",,"Stadt Schmölln – 04626 Schmölln, Stadt",/karten/agrarsubventionen_2021-empfaengere10a6495f2ef31e84e916f69aff3b017.html,"Altenburger Land, Kreis","/karten/altenburger_land,_kreis-agrarsubventionen_2021-landkreis_16077.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengere10a6495f2ef31e84e916f69aff3b017.html,
"756.089,75",,"Scheibler, Lutz – 18184 Klein Kussewitz",/karten/agrarsubventionen_2021-empfaengera0eb2b0f0bd3ccef2795912912d3f1da.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera0eb2b0f0bd3ccef2795912912d3f1da.html,"498.899,55 €"
"755.936,68",,Gemeinde Burkhardtsdorf vertreten durch den Buergermeister – 09235 Burkhardtsdorf,/karten/agrarsubventionen_2021-empfaenger5325048d97e9939912ba5c9db8a53405.html,Erzgebirgskreis,/karten/erzgebirgskreis-agrarsubventionen_2021-landkreis_14521.html,Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger5325048d97e9939912ba5c9db8a53405.html,
"755.280,70",,"AEG eG Pretzier – 29410 Salzwedel, Hansestadt",/karten/agrarsubventionen_2021-empfaengere992ddec45f4b82d60a15f405abe23eb.html,Altmarkkreis Salzwedel,/karten/altmarkkreis_salzwedel-agrarsubventionen_2021-landkreis_15081.html,Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengere992ddec45f4b82d60a15f405abe23eb.html,"468.781,62 €"
